Agriculture_%_GDP_Scaled,Exports_%_GDP_Scaled,Imports_%_GDP_Scaled,Inflation_%_Scaled,Net_Exports_%_GDP_Scaled,GDP_Growth_5yr_MA_Scaled,Target_Is_Recession
-0.3315851959757731,1.2848986817518342,0.408377512058606,-0.0648633540861317,0.29301499785867746,0.7820179320486347,0
-0.29756243781095326,1.3896542336029412,0.6723006653969272,0.11984371422672185,0.06554071057845726,1.4503778122580047,0
-0.3848575903712355,2.5062065017701842,0.9753673410956362,-0.03912904436327477,0.37662817264981874,1.2497532439968917,0
-0.39194865287075825,2.103675467576444,1.0858801017720316,0.3105233056770579,0.024946799049940373,1.0709211746990885,0
-0.4011078997686678,2.759177022483804,1.2893703726886299,-0.8299206205556032,0.17971339569896264,1.2329580138311362,0
-0.48761891435058585,2.1045113262269055,0.9133795844047161,0.7535267727718136,0.2134359511589275,1.0896227733953225,0
-0.406048495586074,2.109445126156882,0.5030498651560315,-0.07674424092119989,0.6634901428402797,0.4355240656173235,0
-0.4345744195880608,2.1907757566498502,0.7695869762135888,-1.1650552653014263,0.41971049746063044,0.9052848739126967,0
-0.6213598368185719,2.055720691673282,0.84956181279753,-1.1192045359212042,0.25496351820635454,0.8144141075092417,0
-0.5650900051048019,1.1549594014004716,0.38248948501983704,-1.044547167269497,0.24658712300018423,-0.033164510399442626,0
-0.630199362056754,0.7745230751057464,0.3878466658634662,-0.458485032777638,0.022207488045237405,0.12654073909744365,0
-0.656975602536592,0.9580556649636257,0.47805851024385615,-1.0856055487964746,0.029315140821242824,0.17297942271940178,0
-0.7100558230965062,0.5660894456629729,0.4795023005777926,-0.21130426750420284,-0.19742259639368226,-0.29493622801158775,0
-0.8009735085223044,0.3537495900818131,0.6602204160151894,-0.1929180695876275,-0.5163661533282164,-0.5417695370992497,0
-0.8759110344447535,0.24340079195576653,0.7003980182142971,-1.2109316981342644,-0.623545508304942,0.024275323981944378,0
-0.9294422569769822,0.22849070767233204,0.8516521935452163,0.460970048809814,-0.7969630967319642,0.3956750059164504,0
-0.8660462737147993,0.1619246787346578,0.9894156725345497,0.7207734170308208,-0.9853507673095656,0.36996037072666427,0
-0.7502975613191871,-0.3678191728695922,1.1608957919398446,0.3337322711098388,-1.4765578329038886,0.5999325021899715,0
-0.8982865465620046,-0.6995419813352345,0.3821975852864639,0.3119698156801357,-0.8184090308829077,0.6097684858506668,0
-0.9437592723585209,-0.5232315428462334,0.44922285142475493,0.3629095694168851,-0.7901789841265919,0.8262143661640595,0
-1.0343644957805274,-0.4215770564944185,0.7837728641693745,0.27105935707955237,-1.0964111646618238,0.38260459763819776,0
-1.106726650993231,-0.2666990290374632,1.1073762796083695,0.12309794223978109,-1.360138457839763,0.6368546751792303,0
-1.1655375888406647,-0.24979049345071858,1.1656961000243165,0.014700978477666061,-1.4139883887709737,0.49233265832603795,0
-1.2279172623371644,-0.6298058214122452,0.9181391278565323,0.21638002217843957,-1.3624740482602264,-0.02165125289720979,0
-1.3412721410227209,-0.6984116563330028,1.2030063264581812,-1.0997823803741993,-1.7123624057392972,0.7190731625929688,0
-1.4263588206733728,-0.6977669656626181,1.5771639069706471,-0.7431135506450178,-2.119787888777814,1.4236973149185401,0
-1.4731949750184876,-0.7044343882109902,1.65962708700636,-0.48931336514427737,-2.2134949206880368,1.5347203286720703,0
-1.4359954859470592,-0.8864370930059619,0.9356257232960178,-0.6008963514100791,-1.5289540349539474,0.443416495131717,1
-1.4458850065006965,-1.2013023180135376,1.3117058583701362,-0.8043606398060525,-2.1197189044612186,1.2009771000300393,0
-1.5149007476113534,-0.9056539088825485,1.7385053366458643,-0.02879019709987123,-2.41505475355319,0.6255513423021498,0
-1.4909407167697977,-0.8489644284367116,0.9799758622460563,-0.15011993004838897,-1.5557653356157888,-0.3443638551130903,0
-1.4552011473936926,-0.7339461887909257,0.8169618099202587,-0.6821562994991565,-1.3120236981286546,-0.8588613111743647,0
0.9941476075148137,-0.6521333563298426,-0.8634429547351381,-0.413784245474049,0.5664532933416497,-1.9704680535302326,1
1.1277955615625368,-0.695258102716755,-1.1499384776603292,-0.7022733805175139,0.8539329778618356,-1.9017645981239106,1
1.2582643800659867,-0.9191990119975502,-1.4257624271834826,0.56552751476426,1.025912219848586,-1.6981894584670258,1
0.7283216030318339,-0.1799898023049032,-0.39338448007969196,1.1391903978603488,0.32535654644008993,-1.5165256775871458,1
1.2847871840875817,-0.9963907111712542,-1.4410133950648183,-0.1657271083998736,0.998191705806915,-1.9625239241199253,1
1.0284613690127522,-0.40430267844827966,-0.8482624960970682,0.7307803260367769,0.6922738468570541,-1.164770278009626,1
1.32842808489649,-1.0051013684677572,-1.6349803168020733,-2.2374533564421926,1.2045932014116993,-1.5888640898644106,1
1.3118798476738662,-0.8841750853846981,-1.7293346535702534,-2.315407325229,1.3768962065770745,-0.9265888338005657,1
1.2613646206228373,-0.9699563586711323,-1.376453261973446,-1.5775310386518515,0.9430125183162786,-2.1871184778794066,1
1.2071901951412187,-0.8585411828674857,-1.2845808748383691,-1.2225342968060602,0.906882646920633,-2.071381475586638,1
0.9825623995541326,-0.32663922744077406,-0.7961448197700638,0.8805423909806664,0.6800841866295667,-1.1680323064680587,1
1.062634326754069,-0.5423095123889704,-1.0610746647455198,1.0884753360232715,0.8449409432665881,-1.5232808483089078,1
0.7223795873553411,-0.26271741390279074,-0.3493095057794505,0.9717626446332244,0.22979636090891709,-1.625071932543451,1
1.1290129116055945,-0.697761705991844,-1.1520029361837083,-0.7102504895524393,0.8547448498864699,-1.9043653168850587,1
0.8720364641361439,-0.41971252910907264,-0.71419120297644,0.0841116089587226,0.5372968598786234,-1.4285007153543037,1
1.0585827774041991,-0.5707769015392573,-0.8359941969399425,0.3999250302509231,0.5832718228286354,-1.2972367430812821,1
0.7765482927066304,-0.04248471690705824,-0.5362962440972289,1.4230045275783145,0.5601061402992177,-1.2577601008382815,1
-1.4011774981503164,-0.8726084419794407,0.9119530236234017,-0.5679447953700768,-1.495209227534341,0.4180060477371449,1
1.288503548262113,-0.9614450876687518,-1.3235979461651382,-1.17484536175176,0.8902945821058421,-1.8555899439734616,1
0.9737207276700122,-0.3656424873715247,-0.90321282768636,1.2251593255775362,0.7743726931061308,-1.4115715460542366,1
0.9432531721397281,-0.2578131507110788,-0.9185722869012837,0.3827731428819938,0.8530553568872379,-1.089664612906961,1
0.7119942596726916,-0.25320144612036455,-0.3342757995403863,0.9894267274926457,0.21887749217575989,-1.6351987724106556,1
0.8141261617864819,-0.38115460250667604,-0.5381948887895082,0.9602267247278364,0.36762729950040895,-1.6663139759163372,1
1.2209462288725292,-0.7694446167889539,-1.1524320850104979,0.33355449679392135,0.8140344882732257,-1.3286580573900253,1
0.9076593005277229,-0.24252565551668137,-0.7766176050075881,0.7402459398948276,0.7071202570992551,-1.4314705299984936,1
0.9549454284938448,-0.27990987154858926,-0.7647861122472301,0.9706527935075278,0.6727497846221151,-1.169995037801615,1
1.2150646501203246,-0.7194643849408032,-1.1020998956214831,-0.03528582977375727,0.7878882721126035,-1.1311276308098304,1
0.7348600338620326,-0.161347272706936,-0.4127600310484883,1.1776690715637972,0.3571831966251903,-1.4814430120295898,1
0.7564104268128418,-0.30002061418175874,-0.4442475830813606,0.7188097977361565,0.3118410036984367,-1.5762852427418717,1
0.8602232177440408,-0.14012841942165577,-0.7017034342625728,1.3996353632249452,0.6842928767950947,-1.26897550031902,1
1.2537455694136104,-0.7819534346091417,-1.3599110168212183,-0.9629995500422344,1.0329809319293384,-1.0244680343055705,1
0.8403138853001222,-0.08519544704114108,-0.688933901700295,1.1411637007451194,0.7019314396648139,-1.1517571042003016,1
1.1095344799414604,-0.8138722617071275,-1.0786385127870781,-0.9783910766185027,0.7080852183143157,-2.1014697336096857,1
0.9054357106492368,-0.4542862277743979,-0.7921659715858927,-0.09922461667978233,0.6024210818333005,-1.385812303857185,1
0.7620623350580448,-0.08378742412105347,-0.49336952084496716,1.3377546484991534,0.48959388458362074,-1.3354860905541968,1
0.9103155083690861,-0.43492114441340324,-0.6213638419183942,0.6521082454182052,0.4273873965025632,-1.441813682485399,1
1.2695989356460173,-0.9092703702235129,-1.4935425500910477,-0.062048423181554235,1.1054895301353005,-1.517814933426744,1
1.0131633697639193,-0.6261728867366264,-0.9285170101948166,0.8850732247428865,0.6522906987479246,-1.7104478003504702,1
1.271001094925874,-0.8098297470259537,-1.4749203408105664,-1.3768518591560062,1.142316561009652,-0.9768872781541398,1
1.2557285936702536,-0.9214202649228144,-1.4105985407517154,0.7059298900048301,1.00810904623412,-1.7385431594572824,1
0.8954751492432584,-0.8754648730554748,-1.333758901756926,-2.0622036848634226,0.9507601954989124,-0.6700251702101327,1
0.88386936170697,-0.4975552627496864,-0.6577749428675463,0.125825240425812,0.4310919657668607,-1.8452663284706823,1
1.1245292366522803,-0.7632662166926035,-1.146911157991212,0.8430231238568896,0.8115663766512283,-1.7351416838064875,1
1.2338382474782263,-0.7497931433877343,-1.2272272781196838,-0.4855472032345611,0.9068428108061868,-1.0793609107909812,1
1.1871575693583902,-0.688588646652733,-1.0221179005971164,0.18123614068357313,0.7184520808465169,-1.1718621406742207,1
1.3371279286531892,-1.0686754975274209,-1.5853757591318507,-2.1964709037775267,1.114008977631104,-1.9370396190263013,1
1.2188932680191082,-0.7256495195862382,-1.1276179104764739,-0.12711046629379769,0.8121474200692474,-1.120570517697885,1
0.987448204409306,-0.6427427376036542,-0.8509486236246289,-0.3810029708072573,0.5582300930932497,-1.9628620491044784,1
1.1606584860743296,-0.7370787803675941,-1.2351118651949933,0.9377859779653483,0.9227399916454658,-1.646436479782277,1
0.7817854353690442,-0.027552451103787512,-0.551815644274683,1.4538251187688935,0.5855986035239217,-1.2296596392330175,1
